pk_teuna_fikt,mispar_rehev_fikt,SHNAT_TEUNA,HODESH_TEUNA,NEFAH,SHNAT_YITZUR,KIVUNE_NESIA,MATZAV_REHEV,SHIYUH_REHEV_LMS,NEZEK,SUG_REHEV_LMS,MEKOMOT_YESHIVA_LMS,MISHKAL_KOLEL_LMS,SUG_TIK
2023061609,3,2023,7,8,2015,0,0,1,4,1,3,2,3
2023012135,1,2023,12,4,2021,0,0,1,4,1,3,1,3
2023012135,2,2023,12,7,2022,0,0,1,4,1,3,1,3
2023015292,1,2023,9,9,2019,0,0,1,4,24,99,3,3
2023015292,2,2023,9,5,2019,0,0,1,4,1,3,1,3
2023015292,3,2023,9,13,2022,0,0,1,4,7,99,17,3
2023079872,1,2023,12,2,2021,0,0,1,4,9,1,,3
2023087238,1,2023,12,8,2015,0,0,1,4,1,99,2,3
2023087238,2,2023,12,4,2019,0,0,1,4,19,1,,3
2023046779,1,2023,12,0,0,0,0,1,0,17,99,0,3
2023046779,2,2023,12,6,2006,0,0,1,4,1,99,1,3
2023076983,1,2023,12,6,2021,0,0,1,4,1,5,2,3
2023048763,1,2023,12,13,2016,0,0,1,4,11,51,11,3
2023077469,1,2023,11,2,2023,0,0,1,4,9,1,,3
2023066463,1,2023,12,13,2020,0,0,1,4,6,99,14,3
2023066463,2,2023,12,8,2023,0,0,1,1,1,3,1,3
2023009937,1,2023,12,5,2022,0,0,1,4,1,3,1,3
2023009937,2,2023,12,0,0,0,0,1,0,17,99,0,3
2023087026,1,2023,12,6,2015,0,0,1,4,1,3,1,3
2023087026,2,2023,12,5,2020,0,0,1,2,1,3,1,3
2023087026,3,2023,12,6,2000,0,0,1,2,1,99,,3
2023040150,1,2023,6,6,2022,0,0,1,1,1,3,1,3
2023040150,2,2023,6,5,2016,0,0,1,1,1,3,1,3
2023086584,1,2023,12,6,2010,0,0,1,2,1,99,1,3
2023086584,2,2023,12,6,2021,0,0,1,2,1,3,1,3
2023048746,1,2023,12,0,0,0,0,1,0,17,99,0,3
2023048746,2,2023,12,4,2018,0,0,1,4,19,99,1,3
2023034182,1,2023,12,12,2017,0,0,1,4,11,36,11,3
2023034182,2,2023,12,6,2020,0,0,1,4,1,3,1,3
2023054834,1,2023,12,8,2018,0,0,1,1,1,3,2,3
2023054834,2,2023,12,0,0,0,0,1,0,17,99,0,3
2023027522,1,2023,12,6,2017,0,0,1,4,1,3,1,3
2023000082,1,2023,11,8,2018,0,0,1,4,1,3,2,3
2023000082,2,2023,11,7,2019,0,0,1,4,1,3,1,3
2023083889,1,2023,12,0,0,0,0,1,4,11,99,0,3
2023092971,1,2023,9,9,2021,0,0,1,1,1,5,3,3
2023092971,2,2023,9,5,2012,0,0,1,1,1,3,1,3
2023056299,1,2023,11,7,2014,0,0,1,4,1,3,2,3
2023056299,2,2023,11,7,2013,0,0,1,4,1,3,1,3
2023070381,1,2023,12,8,2015,0,0,1,4,1,3,2,3
2023044589,1,2023,9,7,2013,0,0,1,4,1,99,1,3
2023044589,2,2023,9,6,2008,0,0,1,4,1,4,1,3
2023087432,1,2023,12,6,2014,0,0,1,4,1,3,1,3
2023087432,2,2023,12,8,2020,0,0,1,4,1,3,1,3
2023005596,1,2023,12,2,2021,0,0,1,4,9,1,,3
2023091943,1,2023,12,5,2020,0,0,1,1,1,3,1,3
2023091943,2,2023,12,6,2021,0,0,1,1,1,3,2,3
2023060021,1,2023,12,0,0,0,0,1,0,17,99,0,3
2023060021,2,2023,12,7,2023,0,0,1,4,1,3,1,3
2023033947,1,2023,12,9,2019,0,0,1,4,1,5,2,3
2023033947,2,2023,12,4,2022,0,0,1,4,1,2,1,3
2023046882,1,2023,11,6,2008,0,0,1,4,1,99,,3
2023046882,2,2023,11,4,2016,0,0,1,4,19,1,1,3
2023046882,3,2023,11,6,2011,0,0,1,4,1,99,1,3
2023087950,1,2023,9,0,0,0,0,1,4,16,99,0,3
2023076663,1,2023,12,8,2012,0,0,1,4,1,3,2,3
2023025298,1,2023,4,6,2021,0,0,1,4,1,3,2,3
2023025298,2,2023,4,6,2013,0,0,1,4,1,3,1,3
2023054836,1,2023,12,8,2014,0,0,1,1,1,99,1,3
2023054836,2,2023,12,6,2009,0,0,1,1,1,99,1,3
2023046230,1,2023,12,6,2014,0,0,1,4,2,3,2,3
2023046230,2,2023,12,0,2021,0,0,1,4,1,3,2,3
2023058169,1,2023,12,0,2023,0,0,1,4,11,37,12,3
2023039368,1,2023,12,0,0,0,0,9,4,21,99,0,3
2023039368,2,2023,12,0,2023,0,0,1,1,1,3,2,3
2023002394,1,2023,11,7,2015,0,0,1,1,1,99,1,3
2023002394,2,2023,11,5,2020,0,0,1,1,1,3,1,3
2023085520,1,2023,11,5,2012,0,0,1,4,1,3,1,3
2023085520,2,2023,11,6,2014,0,0,1,2,1,3,1,3
2023007847,1,2023,12,4,2019,0,0,1,1,1,3,1,3
2023007847,2,2023,12,13,2020,0,0,1,4,7,99,17,3
2023096905,1,2023,12,6,2009,0,0,1,4,1,99,,3
2023096905,2,2023,12,6,2014,0,0,1,4,1,99,1,3
2023096905,3,2023,12,6,2011,0,0,1,4,1,3,1,3
2023051710,1,2023,4,9,2017,0,0,1,4,18,19,5,3
2023097948,1,2023,11,8,2017,0,0,1,4,1,99,2,3
2023097948,2,2023,11,6,2016,0,0,1,4,2,3,2,3
2023062013,1,2023,12,6,2020,0,0,1,1,1,3,1,3
2023062013,2,2023,12,6,2018,0,0,1,4,1,3,1,3
2023062013,3,2023,12,6,2006,0,0,1,4,1,3,,3
2023018559,1,2023,6,5,2020,0,0,1,1,1,3,1,3
2023040758,1,2023,12,6,2008,0,0,1,4,1,3,,3
2023040758,2,2023,12,6,2023,0,0,1,4,1,5,2,3
2023040758,3,2023,12,4,2021,0,0,1,4,19,99,1,3
2023040758,4,2023,12,9,2009,0,0,1,4,1,3,2,3
2023049941,1,2023,12,6,2013,0,0,1,4,1,3,1,3
2023049941,2,2023,12,4,2011,0,0,1,4,1,3,1,3
2023049941,3,2023,12,11,2021,0,0,1,4,25,99,8,3
2023033683,1,2023,11,10,2012,0,0,1,1,1,5,2,3
2023033683,2,2023,11,9,2012,0,0,1,4,3,3,3,3
2023070605,1,2023,12,8,2019,0,0,1,4,12,3,2,3
2023070605,2,2023,12,6,2016,0,0,1,4,1,3,1,3
2023026099,1,2023,12,8,2015,0,0,1,1,1,3,1,3
2023026099,2,2023,12,6,2023,0,0,1,4,2,3,2,3
2023011426,1,2023,10,0,0,0,0,1,0,17,99,0,3
2023011426,2,2023,10,8,2018,0,0,1,4,1,3,2,3
2023064168,1,2023,10,6,2015,0,0,1,4,1,3,1,3
2023064168,2,2023,10,8,2021,0,0,1,4,1,3,1,3
2023066936,1,2023,11,8,2018,0,0,1,1,1,99,1,3
2023066936,2,2023,11,6,2010,0,0,1,4,1,3,1,3
2023066936,3,2023,11,6,2018,0,0,1,4,1,3,1,3
2023091694,1,2023,12,0,0,0,0,1,4,21,99,0,3
2023091694,2,2023,12,6,2018,0,0,1,1,2,3,2,3
2023037748,1,2023,12,0,2021,0,0,1,4,1,99,2,3
2023037748,2,2023,12,9,2004,0,0,1,4,3,3,2,3
2023077043,1,2023,12,6,2018,0,0,1,4,1,3,2,3
2023077043,2,2023,12,9,2023,0,0,1,4,1,3,2,3
2023006929,1,2023,11,13,2016,0,0,1,4,11,47,13,3
2023006929,2,2023,11,5,2007,0,0,1,4,1,3,1,3
2023050012,1,2023,12,6,2021,0,0,1,1,2,3,2,3
2023050012,2,2023,12,6,2012,0,0,1,4,1,99,1,3
2023050340,1,2023,12,6,2015,0,0,1,4,1,3,1,3
2023050340,2,2023,12,6,2016,0,0,1,4,1,3,2,3
2023042354,1,2023,8,13,2016,0,0,1,1,11,55,11,3
2023080510,1,2023,12,9,2015,0,0,1,1,1,99,,3
2023062335,1,2023,10,9,2022,0,0,1,4,1,99,2,3
2023082481,1,2023,8,6,2022,0,0,1,4,1,99,2,3
2023082481,2,2023,8,8,2021,0,0,1,4,1,99,1,3
2023013303,1,2023,12,7,2011,0,0,1,1,1,3,1,3
2023013303,2,2023,12,6,2015,0,0,1,4,1,3,1,3
2023013303,3,2023,12,5,2022,0,0,1,4,1,3,1,3
2023022043,1,2023,12,8,2005,0,0,1,4,2,3,1,3
2023022043,2,2023,12,0,2023,0,0,3,1,1,99,0,3
2023009644,1,2023,3,6,2006,0,0,1,4,1,99,,3
2023009644,2,2023,3,8,2019,0,0,1,4,1,99,2,3
2023055893,1,2023,12,6,2022,0,0,1,4,1,99,1,3
2023055893,2,2023,12,5,2012,0,0,1,4,1,3,1,3
2023073332,1,2023,12,6,2022,0,0,1,2,1,99,2,3
2023073332,2,2023,12,12,2019,0,0,1,2,5,99,10,3
2023047589,1,2023,12,8,2015,0,0,1,4,1,3,2,3
2023055243,1,2023,11,5,2014,0,0,1,4,1,3,1,3
2023017760,1,2023,12,0,0,0,0,1,2,23,99,0,3
2023006370,1,2023,12,4,2016,0,0,1,4,1,99,1,3
2023006370,2,2023,12,0,0,0,0,1,0,17,99,0,3
2023019318,1,2023,11,12,2013,0,0,1,1,11,36,11,3
2023037080,1,2023,12,6,2015,0,0,1,4,1,99,1,3
2023037080,2,2023,12,5,2019,0,0,1,4,1,3,1,3
2023062146,1,2023,12,5,2015,0,0,1,4,1,3,1,3
2023003672,1,2023,12,6,2008,0,0,1,1,1,99,,3
2023068600,1,2023,12,6,2014,0,0,1,4,1,99,1,3
2023068600,2,2023,12,6,2017,0,0,1,4,1,3,1,3
2023088121,1,2023,12,6,2012,0,0,1,4,1,3,1,3
2023088121,2,2023,12,5,2007,0,0,1,4,1,3,1,3
2023093488,1,2023,12,8,2022,0,0,1,4,1,99,2,3
2023070033,1,2023,1,6,2018,0,0,1,4,1,3,1,3
2023070033,2,2023,1,5,2022,0,0,1,4,1,3,1,3
2023094842,1,2023,12,5,2016,0,0,1,4,1,3,1,3
2023094842,2,2023,12,6,2023,0,0,1,4,1,99,1,3
2023000322,1,2023,9,9,2016,0,0,1,4,1,3,2,3
2023019415,1,2023,12,6,2016,0,0,1,4,1,3,2,3
2023021678,1,2023,12,5,2014,0,0,1,4,1,3,1,3
2023021678,2,2023,12,9,2006,0,0,1,4,3,99,2,3
2023056061,1,2023,9,7,2015,0,0,1,1,1,99,1,3
2023056061,2,2023,9,7,2021,0,0,1,4,1,3,1,3
2023037815,1,2023,12,7,2008,0,0,1,4,1,3,,3
2023033401,1,2023,12,5,2015,0,0,1,4,1,3,1,3
2023033401,2,2023,12,6,2022,0,0,1,4,1,3,2,3
2023054124,1,2023,12,0,0,0,0,1,0,17,99,0,3
2023054124,2,2023,12,6,2020,0,0,1,4,1,3,2,3
2023083296,1,2023,12,5,2012,0,0,1,4,1,3,1,3
2023083296,2,2023,12,3,2018,0,0,1,4,10,1,,3
2023075305,1,2023,7,13,2017,0,0,1,4,11,51,11,3
2023083035,1,2023,12,6,2010,0,0,1,4,1,99,1,3
2023083035,2,2023,12,0,0,0,0,1,0,17,99,0,3
2023044286,1,2023,12,6,2015,0,0,1,4,1,99,1,3
2023044286,2,2023,12,5,2014,0,0,1,1,1,3,1,3
2023054155,1,2023,12,13,2020,0,0,1,4,11,34,11,3
2023004113,1,2023,12,6,2014,2211,0,1,4,1,3,1,3
2023046802,1,2023,12,6,2015,0,0,1,2,1,3,1,3
2023046802,2,2023,12,6,2019,0,0,1,2,1,3,1,3
2023087570,1,2023,9,10,2009,0,0,1,1,1,3,,3
2023014546,1,2023,12,6,2018,0,0,1,4,1,3,1,3
2023081858,1,2023,12,0,0,0,0,1,4,23,99,0,3
2023081858,2,2023,12,6,2010,0,0,1,4,1,99,1,3
2023077207,1,2023,12,4,2017,0,0,1,1,1,2,1,3
2023077207,2,2023,12,12,2013,0,0,1,4,11,35,11,3
2023081508,1,2023,12,6,2007,0,0,1,4,1,99,,3
2023081508,2,2023,12,6,2021,0,0,1,4,1,3,1,3
2023072155,1,2023,9,6,2017,0,0,1,4,1,3,1,3
2023072155,2,2023,9,6,2012,0,0,1,1,1,3,1,3
2023096521,1,2023,12,6,2021,0,0,1,4,1,3,1,3
2023096521,2,2023,12,6,2014,0,0,1,4,1,99,1,3
2023026551,1,2023,8,7,2011,0,0,1,4,1,2,2,3
2023026551,2,2023,8,7,2005,0,0,1,4,1,3,,3
2023007131,1,2023,12,6,2009,0,0,1,1,1,99,,3
2023061664,1,2023,12,6,2015,0,0,1,4,1,3,1,3
2023061664,2,2023,12,2,2021,0,0,1,4,9,99,1,3
2023052568,1,2023,7,12,2022,0,0,1,4,11,33,11,3
2023054795,1,2023,12,0,2017,0,0,3,4,3,99,0,3
2023054795,2,2023,12,0,0,0,0,1,0,17,99,0,3
2023015216,1,2023,12,0,0,0,0,1,4,8,99,0,3
2023056814,1,2023,10,4,2022,0,0,1,4,19,1,1,3
2023056814,2,2023,10,2,2016,0,0,1,1,9,1,,3
2023084686,1,2023,11,6,2021,0,0,1,4,1,3,1,3
2023084686,2,2023,11,6,2007,0,0,1,4,1,99,1,3
2023001040,1,2023,12,2,2013,0,0,1,4,10,1,1,3
2023001040,2,2023,12,6,2022,0,0,1,1,1,2,2,3
2023066191,1,2023,12,9,2016,0,0,1,4,11,16,5,3
2023066191,2,2023,12,0,0,0,0,1,4,11,99,0,3
2023087735,1,2023,12,3,2020,0,0,1,1,10,99,1,3
2023047209,1,2023,12,12,2022,0,0,1,4,11,36,11,3
2023061846,1,2023,12,4,2021,0,0,1,4,1,3,1,3
2023094143,1,2023,12,7,2017,0,0,1,4,1,5,2,3
2023057463,1,2023,12,6,2011,0,0,1,4,1,3,1,3
2023057463,2,2023,12,8,2020,0,0,1,1,1,3,2,3
2023015432,1,2023,12,4,2023,0,0,1,4,1,99,2,3
2023015432,2,2023,12,6,2019,0,0,1,4,1,3,1,3
2023061679,1,2023,12,8,2014,0,0,1,4,1,99,1,3
2023061679,2,2023,12,6,2008,0,0,1,1,1,4,1,3
2023087719,1,2023,12,6,2008,0,0,1,4,1,3,,3
2023088689,1,2023,12,0,2022,0,0,1,4,1,3,2,3
2023088689,2,2023,12,0,0,0,0,1,4,17,99,0,3
2023047071,1,2023,12,8,2022,0,0,1,4,1,3,2,3
2023047071,2,2023,12,9,2020,0,0,1,4,1,5,3,3
2023084594,1,2023,12,5,2019,0,0,1,4,1,3,2,3
2023091411,1,2023,12,6,2015,0,0,1,4,1,3,1,3
2023020583,1,2023,12,5,2023,0,0,1,4,1,99,1,3
2023020583,2,2023,12,8,2019,0,0,1,4,1,99,1,3
2023000706,1,2023,12,6,2017,0,0,1,4,1,3,1,3
2023000706,2,2023,12,7,2020,0,0,1,4,1,3,1,3
2023000706,3,2023,12,6,2012,0,0,1,4,1,3,2,3
2023098838,1,2023,12,0,0,0,0,1,0,17,99,0,3
2023098838,2,2023,12,5,2017,0,0,1,4,1,3,1,3
2023054987,1,2023,12,5,2013,0,0,1,4,1,3,1,3
2023054987,2,2023,12,9,2012,0,0,1,4,1,5,2,3
2023066584,1,2023,12,4,2018,0,0,1,4,1,3,1,3
2023066584,2,2023,12,6,2016,0,0,1,1,1,3,1,3
2023014332,1,2023,12,8,2018,0,0,1,4,12,3,1,3
2023014332,2,2023,12,6,2018,0,0,1,4,1,3,1,3
2023047576,1,2023,12,6,2015,0,0,1,1,1,3,1,3
2023045047,1,2023,12,0,0,0,0,1,0,11,99,0,3
2023079049,1,2023,12,0,0,0,0,1,0,17,99,0,3
2023079049,2,2023,12,5,2021,0,0,1,1,1,3,1,3
2023006505,1,2023,12,6,2021,0,0,1,4,1,3,1,3
2023006505,2,2023,12,2,2014,0,0,1,1,9,1,,3
2023068949,1,2023,9,5,2016,0,0,1,4,1,3,1,3
2023068949,2,2023,9,0,0,0,0,1,4,17,99,0,3
2023033689,1,2023,12,6,2008,0,0,1,4,1,3,,3
2023078192,1,2023,9,13,2021,0,0,1,4,11,47,13,3
2023027240,1,2023,12,5,2009,0,0,1,4,1,3,1,3
2023074947,1,2023,11,6,2023,0,0,1,4,12,3,2,3
2023074947,2,2023,11,6,2013,0,0,1,4,1,3,1,3
2023051550,1,2023,12,0,2021,0,0,1,4,1,3,2,3
2023051550,2,2023,12,8,2017,0,0,1,4,1,3,1,3
2023006396,1,2023,12,6,2018,0,0,1,1,1,3,1,3
2023006396,2,2023,12,3,2018,0,0,1,4,10,1,,3
2023048335,1,2023,12,5,2016,0,0,1,4,1,3,1,3
2023048335,2,2023,12,5,2023,0,0,1,1,19,99,,3
2023017515,1,2023,12,6,2019,0,0,1,4,1,3,2,3
2023017515,2,2023,12,6,2017,0,0,1,4,1,3,1,3
2023046967,1,2023,10,2,2020,0,0,1,4,10,99,1,3
2023072818,1,2023,11,5,2011,0,0,1,4,1,3,1,3
2023038262,1,2023,9,5,2018,0,0,1,4,1,3,1,3
2023038262,2,2023,9,7,2023,0,0,1,4,12,3,1,3
2023076649,1,2023,12,6,2019,0,0,1,4,1,5,2,3
2023047496,1,2023,11,0,0,0,0,1,0,17,99,0,3
2023047496,2,2023,11,7,2014,0,0,1,4,1,99,1,3
2023080395,1,2023,11,6,2010,0,0,1,4,1,3,1,3
2023080395,2,2023,11,6,2021,0,0,1,4,1,99,2,3
2023021137,1,2023,7,6,2020,6622,0,1,1,1,3,2,3
2023021137,2,2023,7,3,2019,6622,0,1,1,10,1,,3
2023033978,1,2023,10,6,2012,0,0,1,4,1,3,1,3
2023033978,2,2023,10,4,2019,0,0,1,4,1,3,1,3
2023000853,1,2023,12,12,2015,0,0,1,4,11,36,11,3
2023032845,1,2023,12,8,2020,0,0,1,4,1,3,2,3
2023032845,2,2023,12,6,2014,0,0,1,4,1,3,1,3
2023092457,1,2023,4,9,2020,0,0,1,4,24,99,5,3
2023092457,2,2023,4,10,2022,0,0,1,4,1,3,2,3
2023095137,1,2023,12,8,2021,0,0,1,4,1,3,2,3
2023095137,2,2023,12,6,2010,0,0,1,4,1,3,1,3
2023038180,1,2023,12,6,2011,0,0,1,4,1,3,1,3
2023038180,2,2023,12,10,2013,0,0,1,4,1,99,2,3
2023055071,1,2023,1,0,0,0,0,1,4,21,99,0,3
2023055071,2,2023,1,6,2020,0,0,1,4,1,3,1,3
2023001422,1,2023,12,0,0,0,0,1,4,15,99,0,3
2023001422,2,2023,12,6,2021,0,0,1,4,1,3,1,3
2023006642,1,2023,11,0,0,0,0,1,4,17,99,0,3
2023006642,2,2023,11,3,2022,0,0,1,1,10,1,,3
2023048278,1,2023,10,5,2021,0,0,1,4,1,99,1,3
2023048278,2,2023,10,8,2013,0,0,1,4,1,3,2,3
2023048278,3,2023,10,6,2018,0,0,1,4,1,3,1,3
2023074026,1,2023,12,8,2018,0,0,1,4,1,99,2,3
2023018929,1,2023,9,6,2016,0,0,1,4,1,3,2,3
2023020979,1,2023,12,8,2018,0,0,1,4,1,5,2,3
2023092737,1,2023,12,5,2016,0,0,1,4,1,3,1,3
2023092737,2,2023,12,4,2019,0,0,1,4,1,3,1,3
2023040144,1,2023,5,0,2023,0,0,1,4,1,2,1,3
2023093479,1,2023,12,9,2019,0,0,1,4,1,5,3,3
2023028807,1,2023,12,6,2008,0,0,1,4,1,4,,3
2023028807,2,2023,12,0,0,0,0,1,4,23,99,0,3
2023007650,1,2023,12,12,2022,0,0,1,4,11,38,11,3
2023076085,1,2023,12,0,0,0,0,1,0,11,99,0,3
2023082824,1,2023,12,6,2015,0,0,1,4,1,3,1,3
2023082824,2,2023,12,8,2016,0,0,1,4,1,5,2,3
2023014894,1,2023,12,6,2015,0,0,1,4,1,3,1,3
2023082419,1,2023,12,6,2007,0,0,1,4,1,99,,3
2023082419,2,2023,12,13,2022,0,0,1,4,6,99,14,3
2023024737,1,2023,11,6,2010,0,0,1,4,1,99,1,3
2023024737,2,2023,11,0,0,0,0,1,0,17,99,0,3
2023088736,1,2023,12,5,2017,0,0,1,4,1,3,1,3
2023088736,2,2023,12,8,2016,0,0,1,4,1,5,2,3
2023022859,1,2023,12,8,2017,0,0,1,1,1,3,2,3
2023022859,2,2023,12,11,2022,0,0,1,4,24,99,6,3
2023081642,1,2023,12,5,2013,0,0,1,1,1,3,1,3
2023081642,2,2023,12,5,2013,0,0,1,1,1,3,1,3
2023017579,1,2023,12,5,2017,0,0,1,4,1,99,1,3
2023017579,2,2023,12,6,2022,0,0,1,4,1,3,1,3
2023018381,1,2023,12,5,2012,0,0,1,4,1,3,1,3
2023018381,2,2023,12,8,2019,0,0,1,4,3,3,3,3
2023024144,1,2023,11,5,2016,0,0,1,4,1,3,1,3
2023024144,2,2023,11,0,0,0,0,1,0,17,99,0,3
2023055766,1,2023,11,6,2013,0,0,1,4,1,99,1,3
2023091057,1,2023,12,10,2011,0,0,1,4,1,99,2,3
2023091057,2,2023,12,8,2023,0,0,1,4,12,3,2,3
2023040062,1,2023,12,7,2012,0,0,1,1,1,3,1,3
2023020005,1,2023,12,0,0,0,0,1,4,15,99,0,3
2023020005,2,2023,12,5,2023,0,0,1,4,1,3,1,3
2023020855,1,2023,11,6,2010,0,0,1,1,1,99,1,3
2023020855,2,2023,11,0,0,0,0,1,0,17,99,0,3
2023091902,1,2023,12,6,2011,0,0,1,1,1,3,1,3
2023091902,2,2023,12,9,2018,0,0,1,1,1,5,3,3
2023091902,3,2023,12,8,2015,0,0,1,1,1,3,2,3
2023089608,1,2023,12,6,2021,0,0,1,4,1,3,1,3
2023089608,2,2023,12,6,2021,0,0,1,4,19,1,,3
2023045798,1,2023,12,0,2022,0,0,1,3,1,2,1,3
2023045798,2,2023,12,6,2020,0,0,1,4,1,3,1,3
2023011090,1,2023,8,5,2022,0,0,1,4,1,3,1,3
2023011090,2,2023,8,7,2015,0,0,1,4,1,99,1,3
2023042836,1,2023,12,7,2019,0,0,1,4,1,3,1,3
2023042836,2,2023,12,9,2008,0,0,1,4,1,99,,3
2023094492,1,2023,12,6,2013,0,0,1,4,1,3,1,3
2023094492,2,2023,12,2,2006,0,0,1,4,10,99,1,3
2023041057,1,2023,9,0,0,0,0,1,4,17,99,0,3
2023056611,1,2023,12,5,2019,0,0,1,4,1,3,1,3
2023056611,2,2023,12,8,2011,0,0,1,4,1,3,2,3
2023081222,1,2023,10,2,2022,0,0,1,4,9,1,,3
2023081222,2,2023,10,2,2017,0,0,1,4,9,99,,3
2023091672,1,2023,12,7,2019,0,0,1,4,1,3,1,3
2023098410,1,2023,12,0,0,0,0,1,0,11,99,0,3
2023076468,1,2023,10,6,2023,0,0,1,4,1,3,1,3
2023076468,2,2023,10,6,2020,0,0,1,4,1,3,1,3
2023011649,1,2023,12,12,2023,0,0,1,4,24,4,4,3
2023011649,2,2023,12,6,2011,0,0,1,1,1,3,1,3
2023083161,1,2023,12,0,0,0,0,1,0,11,99,0,3
2023076880,1,2023,12,6,2022,0,0,1,4,1,3,1,3
2023076880,2,2023,12,6,2013,0,0,1,1,1,3,1,3
2023048874,1,2023,12,10,2012,0,0,1,4,1,99,2,3
2023048874,2,2023,12,6,2009,0,0,1,1,1,99,1,3
2023038495,1,2023,12,9,2019,0,0,1,4,1,3,2,3
2023038495,2,2023,12,8,2014,0,0,1,4,1,3,2,3
2023059889,1,2023,12,9,2023,2233,0,1,4,24,99,3,3
2023090002,1,2023,12,13,2015,0,0,1,4,11,35,11,3
2023051472,1,2023,12,9,2021,0,0,1,4,1,5,2,3
2023051472,2,2023,12,2,2021,0,0,1,4,9,1,,3
2023063458,1,2023,10,3,2023,0,0,1,4,11,33,12,3
2023063568,1,2023,12,8,1999,0,0,1,1,1,99,1,3
2023063568,2,2023,12,4,2018,0,0,1,4,1,3,1,3
2023008870,1,2023,11,6,2011,0,0,1,4,1,99,1,3
2023008870,2,2023,11,4,2020,0,0,1,4,1,3,1,3
2023032329,1,2023,12,0,2023,0,0,1,4,1,3,2,3
2023032329,2,2023,12,0,2023,0,0,1,1,1,3,2,3
2023069290,1,2023,12,6,2019,0,0,1,4,1,3,1,3
2023069290,2,2023,12,8,2014,0,0,1,4,2,4,2,3
2023066440,1,2023,12,6,2023,0,0,1,4,1,3,2,3
2023066440,2,2023,12,6,2022,0,0,1,4,1,99,1,3
2023042645,1,2023,12,6,2008,0,0,1,4,1,3,,3
2023042645,2,2023,12,12,2018,0,0,1,4,5,99,10,3
2023095367,1,2023,12,7,2017,0,0,1,4,1,3,1,3
2023095367,2,2023,12,8,2019,0,0,1,4,3,3,3,3
2023059225,1,2023,12,13,2020,2211,0,1,4,11,49,13,3
2023059580,1,2023,12,8,2021,0,0,1,4,12,3,2,3
2023059580,2,2023,12,6,2022,0,0,1,1,1,3,1,3
2023040535,1,2023,10,6,2023,0,0,1,4,1,3,1,3
2023040695,1,2023,12,6,2016,0,0,1,4,1,3,1,3
2023057393,1,2023,10,6,2014,0,0,1,4,1,3,1,3
2023057393,2,2023,10,6,2023,0,0,1,4,1,3,2,3
2023098283,1,2023,11,6,2020,0,0,1,4,2,3,2,3
2023098283,2,2023,11,6,2010,0,0,1,1,1,99,1,3
2023085987,1,2023,12,9,2002,0,0,1,4,3,99,2,3
2023085987,2,2023,12,13,2022,0,0,1,4,6,99,14,3
2023085987,3,2023,12,5,2023,0,0,1,4,1,99,1,3
2023069186,1,2023,12,6,2017,0,0,1,4,1,3,2,3
2023069186,2,2023,12,8,2010,0,0,1,4,1,3,2,3
2023064423,1,2023,9,0,0,0,0,1,4,21,99,0,3
2023064423,2,2023,9,9,2019,0,0,1,4,2,5,3,3
2023078535,1,2023,12,6,2016,0,0,1,4,1,3,1,3
2023078535,2,2023,12,6,2021,0,0,1,4,2,3,2,3
2023078535,3,2023,12,9,2022,0,0,1,4,1,99,2,3
2023068016,1,2023,12,13,2015,0,0,1,1,11,51,11,3
2023029314,1,2023,12,12,2016,0,0,1,4,5,99,10,3
2023062456,1,2023,12,6,2021,0,0,1,4,1,3,1,3
2023062456,2,2023,12,7,2021,0,0,1,4,1,3,1,3
2023000042,1,2023,9,6,2016,0,0,1,4,1,99,1,3
2023000042,2,2023,9,6,2016,0,0,1,4,1,99,1,3
2023031216,1,2023,12,6,2016,0,0,1,4,1,5,2,3
2023031216,2,2023,12,0,2023,0,0,1,4,1,3,2,3
2023079833,1,2023,12,12,2017,0,0,1,4,11,51,11,3
2023079833,2,2023,12,6,2008,0,0,1,4,1,99,,3
2023079833,3,2023,12,6,2018,0,0,1,3,1,99,2,3
2023085776,1,2023,12,5,2022,0,0,1,4,1,3,1,3
2023085776,2,2023,12,8,2006,0,0,1,4,1,99,,3
2023073962,1,2023,12,4,2018,0,0,1,4,1,3,1,3
2023073962,2,2023,12,0,0,0,0,1,4,15,99,0,3
2023080226,1,2023,12,0,0,0,0,1,4,14,99,0,3
2023002577,1,2023,12,5,2015,0,0,1,4,1,3,1,3
2023002577,2,2023,12,6,2009,0,0,1,4,2,3,2,3
2023000691,1,2023,11,2,2019,0,0,1,2,9,99,,3
2023008576,1,2023,7,5,2015,0,0,1,4,1,3,1,3
2023008576,2,2023,7,6,2015,0,0,1,1,1,3,1,3
2023041504,1,2023,12,6,2014,0,0,1,4,1,99,1,3
2023041504,2,2023,12,9,2019,0,0,1,1,11,19,5,3
2023085545,1,2023,12,5,2016,0,0,1,4,1,3,1,3
2023085545,2,2023,12,6,2021,0,0,1,4,1,3,2,3
2023085545,3,2023,12,5,2013,0,0,1,4,1,3,1,3
2023027277,1,2023,8,8,2018,0,0,1,4,1,3,2,3
2023013722,1,2023,8,0,0,0,0,1,0,17,99,0,3
2023013722,2,2023,8,7,2016,0,0,1,4,1,3,2,3
2023071368,1,2023,12,6,2017,0,0,1,4,1,3,1,3
2023071368,2,2023,12,4,2022,0,0,1,4,14,99,1,3
2023040059,1,2023,12,3,2022,0,0,1,2,10,1,,3
2023026217,1,2023,12,7,2019,0,0,1,2,1,3,1,3
